% Model:              Sample_ExBprobe_.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:05
% Dimension:          3
% Nodes:              24321
% Expressions:        6
% Description:        x-coordinate, y-coordinate, z-coordinate, Magnetic flux density, x-component, Magnetic flux density, y-component, Magnetic flux density, z-component
% Length unit:        m
% x (m),y (m),z (m),mfnc.Bx (T),mfnc.By (T),mfnc.Bz (T)
0.0020000,0.0040000,-0.069000,-7.7080E-5,1.7001E-6,-1.4820E-5
0.0030000,0.0040000,-0.069000,-7.5945E-5,2.1004E-6,-2.2477E-5
0.0040000,0.0040000,-0.069000,-7.3248E-5,2.2464E-6,-3.0067E-5
0.0050000,0.0040000,-0.069000,-7.0999E-5,4.0937E-6,-3.6218E-5
-0.0050000,0.0050000,-0.069000,-7.0193E-5,-4.8163E-6,3.5900E-5
-0.0040000,0.0050000,-0.069000,-7.2627E-5,-3.8827E-6,2.9100E-5
-0.0030000,0.0050000,-0.069000,-7.4822E-5,-2.8210E-6,2.2190E-5
-0.0020000,0.0050000,-0.069000,-7.6130E-5,-2.0753E-6,1.4381E-5
-0.0010000,0.0050000,-0.069000,-7.6819E-5,-1.1045E-6,7.2251E-6
1.0842E-19,0.0050000,-0.069000,-7.7237E-5,-7.4327E-8,-1.8037E-7
0.0010000,0.0050000,-0.069000,-7.6885E-5,1.0555E-6,-7.3015E-6
0.0020000,0.0050000,-0.069000,-7.6167E-5,1.7173E-6,-1.4613E-5
0.0030000,0.0050000,-0.069000,-7.4829E-5,3.0960E-6,-2.2049E-5
0.0040000,0.0050000,-0.069000,-7.2335E-5,4.1048E-6,-2.9546E-5
0.0050000,0.0050000,-0.069000,-7.0186E-5,4.6693E-6,-3.6079E-5
-0.0050000,-0.0050000,-0.068000,-7.7277E-5,5.2179E-6,4.0089E-5
-0.0040000,-0.0050000,-0.068000,-7.9612E-5,4.1790E-6,3.2637E-5
-0.0030000,-0.0050000,-0.068000,-8.2333E-5,2.9216E-6,2.4616E-5
-0.0020000,-0.0050000,-0.068000,-8.4121E-5,2.2069E-6,1.6536E-5
-0.0010000,-0.0050000,-0.068000,-8.4865E-5,1.1055E-6,8.4888E-6
-1.0842E-19,-0.0050000,-0.068000,-8.4798E-5,1.8238E-7,-6.4533E-8
0.0010000,-0.0050000,-0.068000,-8.4817E-5,-1.2352E-6,-8.2417E-6
0.0020000,-0.0050000,-0.068000,-8.3904E-5,-2.3835E-6,-1.6693E-5
0.0030000,-0.0050000,-0.068000,-8.1895E-5,-2.7621E-6,-2.4273E-5
0.0040000,-0.0050000,-0.068000,-7.9945E-5,-4.1979E-6,-3.2441E-5
0.0050000,-0.0050000,-0.068000,-7.7015E-5,-5.2338E-6,-3.9992E-5
-0.0050000,-0.0040000,-0.068000,-7.8232E-5,4.2256E-6,4.0581E-5
-0.0040000,-0.0040000,-0.068000,-8.0625E-5,3.3094E-6,3.3046E-5
-0.0030000,-0.0040000,-0.068000,-8.3038E-5,2.5522E-6,2.5074E-5
-0.0020000,-0.0040000,-0.068000,-8.4838E-5,1.9296E-6,1.6939E-5
-0.0010000,-0.0040000,-0.068000,-8.6208E-5,1.5993E-6,8.6872E-6
4.7434E-20,-0.0040000,-0.068000,-8.6245E-5,-5.9687E-7,-2.5701E-7
0.0010000,-0.0040000,-0.068000,-8.5850E-5,-9.0884E-7,-8.3518E-6
0.0020000,-0.0040000,-0.068000,-8.4980E-5,-1.9854E-6,-1.6852E-5
0.0030000,-0.0040000,-0.068000,-8.2622E-5,-2.3493E-6,-2.4963E-5
0.0040000,-0.0040000,-0.068000,-8.1071E-5,-3.3220E-6,-3.2794E-5
0.0050000,-0.0040000,-0.068000,-7.7854E-5,-4.2169E-6,-4.0792E-5
-0.0050000,-0.0030000,-0.068000,-7.8992E-5,3.5369E-6,4.1098E-5
-0.0040000,-0.0030000,-0.068000,-8.2152E-5,2.4672E-6,3.3088E-5
-0.0030000,-0.0030000,-0.068000,-8.3670E-5,1.5410E-6,2.5650E-5
-0.0020000,-0.0030000,-0.068000,-8.4469E-5,1.4407E-6,1.8177E-5
-0.0010000,-0.0030000,-0.068000,-8.6944E-5,5.4494E-7,8.8445E-6
2.5305E-20,-0.0030000,-0.068000,-8.7513E-5,3.7608E-7,-1.2302E-7
0.0010000,-0.0030000,-0.068000,-8.6439E-5,-1.2943E-6,-8.6342E-6
0.0020000,-0.0030000,-0.068000,-8.5666E-5,-3.6684E-7,-1.5874E-5
0.0030000,-0.0030000,-0.068000,-8.3839E-5,-1.5294E-6,-2.4798E-5
0.0040000,-0.0030000,-0.068000,-8.1948E-5,-2.9301E-6,-3.2916E-5
0.0050000,-0.0030000,-0.068000,-7.9158E-5,-3.0433E-6,-4.1239E-5
-0.0050000,-0.0020000,-0.068000,-7.9344E-5,2.0288E-6,4.0913E-5
-0.0040000,-0.0020000,-0.068000,-8.3078E-5,1.5494E-6,3.3320E-5
-0.0030000,-0.0020000,-0.068000,-8.4048E-5,2.3920E-6,2.4994E-5
-0.0020000,-0.0020000,-0.068000,-8.5697E-5,1.1647E-6,1.7349E-5
-0.0010000,-0.0020000,-0.068000,-8.7366E-5,5.7180E-7,8.6957E-6
-2.6936E-19,-0.0020000,-0.068000,-8.7629E-5,-1.6395E-7,2.8919E-7
0.0010000,-0.0020000,-0.068000,-8.7783E-5,1.0371E-7,-8.9243E-6
0.0020000,-0.0020000,-0.068000,-8.5122E-5,1.1610E-8,-1.7025E-5
0.0030000,-0.0020000,-0.068000,-8.4679E-5,-2.0653E-6,-2.5170E-5
0.0040000,-0.0020000,-0.068000,-8.1998E-5,-1.6527E-6,-3.3593E-5
0.0050000,-0.0020000,-0.068000,-7.9270E-5,-2.1713E-6,-4.1505E-5
-0.0050000,-0.0010000,-0.068000,-7.9733E-5,1.3710E-6,4.0771E-5
-0.0040000,-0.0010000,-0.068000,-8.1295E-5,9.0829E-7,3.2912E-5
-0.0030000,-0.0010000,-0.068000,-8.4460E-5,4.6057E-7,2.5779E-5
-0.0020000,-0.0010000,-0.068000,-8.6290E-5,1.0608E-6,1.7399E-5
-0.0010000,-0.0010000,-0.068000,-8.7958E-5,4.6787E-7,8.7453E-6
-5.3448E-19,-0.0010000,-0.068000,-8.8316E-5,-3.2383E-7,2.1272E-7
0.0010000,-0.0010000,-0.068000,-8.7169E-5,-5.3262E-7,-7.7924E-6
0.0020000,-0.0010000,-0.068000,-8.6243E-5,-5.1026E-7,-1.6986E-5
0.0030000,-0.0010000,-0.068000,-8.4956E-5,-5.7121E-7,-2.5395E-5
0.0040000,-0.0010000,-0.068000,-8.2348E-5,-9.3715E-7,-3.3754E-5
0.0050000,-0.0010000,-0.068000,-7.9467E-5,-1.3004E-6,-4.1730E-5
-0.0050000,-2.7105E-19,-0.068000,-7.9562E-5,-6.5786E-9,4.1327E-5
-0.0040000,1.7470E-21,-0.068000,-8.2666E-5,-8.6555E-8,3.3164E-5
-0.0030000,4.1674E-19,-0.068000,-8.4536E-5,-2.9172E-7,2.4715E-5
-0.0020000,3.5332E-19,-0.068000,-8.6334E-5,-5.9446E-7,1.6515E-5
-0.0010000,2.0964E-19,-0.068000,-8.8132E-5,-8.9719E-7,8.3148E-6
-4.6206E-19,8.0638E-19,-0.068000,-8.9619E-5,3.5216E-7,1.3384E-7
0.0010000,8.5550E-20,-0.068000,-8.7107E-5,1.2601E-8,-7.7509E-6
0.0020000,1.0842E-19,-0.068000,-8.6267E-5,3.8000E-8,-1.6979E-5
0.0030000,5.4210E-19,-0.068000,-8.4246E-5,1.3356E-8,-2.5904E-5
0.0040000,-2.1684E-19,-0.068000,-8.2801E-5,-7.7406E-8,-3.3671E-5
0.0050000,1.3553E-19,-0.068000,-8.0240E-5,3.1659E-7,-4.1373E-5
-0.0050000,0.0010000,-0.068000,-7.9364E-5,-1.2421E-6,4.1738E-5
-0.0040000,0.0010000,-0.068000,-8.2671E-5,-9.7387E-7,3.3345E-5
-0.0030000,0.0010000,-0.068000,-8.4609E-5,-9.4560E-7,2.4651E-5
-0.0020000,0.0010000,-0.068000,-8.6217E-5,-6.7390E-7,1.6020E-5
-0.0010000,0.0010000,-0.068000,-8.7809E-5,-4.5596E-7,8.1391E-6
-6.7763E-20,0.0010000,-0.068000,-8.8290E-5,2.2342E-7,1.4962E-7
0.0010000,0.0010000,-0.068000,-8.7046E-5,5.5782E-7,-7.7095E-6
0.0020000,0.0010000,-0.068000,-8.6292E-5,5.8626E-7,-1.6972E-5
0.0030000,0.0010000,-0.068000,-8.4271E-5,5.6161E-7,-2.5897E-5
0.0040000,0.0010000,-0.068000,-8.2804E-5,7.5361E-7,-3.3649E-5
0.0050000,0.0010000,-0.068000,-7.9497E-5,1.2822E-6,-4.1720E-5
-0.0050000,0.0020000,-0.068000,-7.9397E-5,-2.5279E-6,4.0732E-5
-0.0040000,0.0020000,-0.068000,-8.2579E-5,-1.8848E-6,3.3447E-5
-0.0030000,0.0020000,-0.068000,-8.4288E-5,-1.6699E-6,2.5369E-5
-0.0020000,0.0020000,-0.068000,-8.5594E-5,-3.2373E-7,1.7135E-5
-0.0010000,0.0020000,-0.068000,-8.7173E-5,-6.2658E-7,8.1558E-6
-2.4395E-19,0.0020000,-0.068000,-8.7665E-5,1.3685E-7,1.6221E-7
0.0010000,0.0020000,-0.068000,-8.7113E-5,3.9042E-7,-8.3562E-6
0.0020000,0.0020000,-0.068000,-8.6119E-5,1.0334E-6,-1.7008E-5
0.0030000,0.0020000,-0.068000,-8.4593E-5,1.1370E-6,-2.5315E-5
0.0040000,0.0020000,-0.068000,-8.2217E-5,1.6837E-6,-3.3497E-5
0.0050000,0.0020000,-0.068000,-7.8943E-5,2.1995E-6,-4.1449E-5
-0.0050000,0.0030000,-0.068000,-7.8953E-5,-3.1536E-6,4.0902E-5
-0.0040000,0.0030000,-0.068000,-8.1863E-5,-2.7009E-6,3.3096E-5
-0.0030000,0.0030000,-0.068000,-8.3997E-5,-1.8050E-6,2.5363E-5
-0.0020000,0.0030000,-0.068000,-8.4979E-5,-1.4826E-6,1.6833E-5
-0.0010000,0.0030000,-0.068000,-8.7104E-5,-4.7444E-7,8.4625E-6
-7.3099E-19,0.0030000,-0.068000,-8.7109E-5,6.5795E-8,-4.8251E-9
0.0010000,0.0030000,-0.068000,-8.6440E-5,7.3898E-7,-8.5322E-6
0.0020000,0.0030000,-0.068000,-8.5682E-5,1.3951E-6,-1.7065E-5
0.0030000,0.0030000,-0.068000,-8.3861E-5,1.7269E-6,-2.4956E-5
0.0040000,0.0030000,-0.068000,-8.1585E-5,2.4589E-6,-3.3125E-5
0.0050000,0.0030000,-0.068000,-7.8389E-5,3.1168E-6,-4.1177E-5
-0.0050000,0.0040000,-0.068000,-7.8135E-5,-4.3034E-6,4.0522E-5
-0.0040000,0.0040000,-0.068000,-8.1002E-5,-3.3293E-6,3.2725E-5
-0.0030000,0.0040000,-0.068000,-8.3248E-5,-2.5806E-6,2.4875E-5
-0.0020000,0.0040000,-0.068000,-8.4397E-5,-2.5631E-6,1.7633E-5
-0.0010000,0.0040000,-0.068000,-8.5929E-5,-1.2411E-6,8.5334E-6
-2.5850E-19,0.0040000,-0.068000,-8.5887E-5,-1.7685E-7,-7.0136E-7
0.0010000,0.0040000,-0.068000,-8.5766E-5,1.0875E-6,-8.7082E-6
0.0020000,0.0040000,-0.068000,-8.5005E-5,2.0216E-6,-1.6880E-5
0.0030000,0.0040000,-0.068000,-8.3535E-5,2.5356E-6,-2.4819E-5
0.0040000,0.0040000,-0.068000,-8.0569E-5,3.3091E-6,-3.2291E-5
0.0050000,0.0040000,-0.068000,-7.7961E-5,4.2592E-6,-4.0914E-5
-0.0050000,0.0050000,-0.068000,-7.7433E-5,-5.2453E-6,4.0022E-5
-0.0040000,0.0050000,-0.068000,-7.9874E-5,-4.3024E-6,3.2502E-5
-0.0030000,0.0050000,-0.068000,-8.2478E-5,-3.0748E-6,2.4603E-5
-0.0020000,0.0050000,-0.068000,-8.3945E-5,-2.1908E-6,1.6748E-5
-0.0010000,0.0050000,-0.068000,-8.4646E-5,-1.2309E-6,8.6758E-6
-5.4210E-20,0.0050000,-0.068000,-8.4600E-5,1.1608E-7,-6.5410E-7
0.0010000,0.0050000,-0.068000,-8.4940E-5,1.0386E-6,-8.3414E-6
0.0020000,0.0050000,-0.068000,-8.4031E-5,1.9409E-6,-1.6697E-5
0.0030000,0.0050000,-0.068000,-8.2462E-5,3.2885E-6,-2.4475E-5
0.0040000,0.0050000,-0.068000,-7.9873E-5,4.3405E-6,-3.2055E-5
0.0050000,0.0050000,-0.068000,-7.7015E-5,5.2207E-6,-4.0142E-5
-0.0050000,-0.0050000,-0.067000,-8.4702E-5,5.8814E-6,4.4207E-5
-0.0040000,-0.0050000,-0.067000,-8.8123E-5,4.7649E-6,3.6018E-5
-0.0030000,-0.0050000,-0.067000,-9.0550E-5,3.8357E-6,2.7166E-5
-0.0020000,-0.0050000,-0.067000,-9.2887E-5,2.3741E-6,1.8182E-5
-0.0010000,-0.0050000,-0.067000,-9.3446E-5,1.4754E-6,9.2568E-6
-2.1684E-19,-0.0050000,-0.067000,-9.4042E-5,-4.4382E-7,-2.0027E-7
0.0010000,-0.0050000,-0.067000,-9.3274E-5,-1.4662E-6,-9.5401E-6
0.0020000,-0.0050000,-0.067000,-9.2682E-5,-2.7251E-6,-1.8315E-5
0.0030000,-0.0050000,-0.067000,-9.0755E-5,-3.4516E-6,-2.7175E-5
0.0040000,-0.0050000,-0.067000,-8.7924E-5,-4.6148E-6,-3.6012E-5
0.0050000,-0.0050000,-0.067000,-8.5008E-5,-5.8552E-6,-4.4370E-5
-0.0050000,-0.0040000,-0.067000,-8.5563E-5,4.8350E-6,4.5108E-5
-0.0040000,-0.0040000,-0.067000,-8.9203E-5,3.5932E-6,3.6401E-5
-0.0030000,-0.0040000,-0.067000,-9.1173E-5,2.9388E-6,2.7553E-5
-0.0020000,-0.0040000,-0.067000,-9.3278E-5,2.2803E-6,1.8776E-5
-0.0010000,-0.0040000,-0.067000,-9.5365E-5,1.3361E-6,9.3091E-6
2.7105E-20,-0.0040000,-0.067000,-9.5189E-5,-3.0680E-8,-9.2280E-8
0.0010000,-0.0040000,-0.067000,-9.4348E-5,-1.0650E-6,-9.0357E-6
0.0020000,-0.0040000,-0.067000,-9.3870E-5,-1.4505E-6,-1.8065E-5
0.0030000,-0.0040000,-0.067000,-9.1642E-5,-2.9782E-6,-2.7796E-5
0.0040000,-0.0040000,-0.067000,-8.9268E-5,-3.8476E-6,-3.6687E-5
0.0050000,-0.0040000,-0.067000,-8.6133E-5,-4.8509E-6,-4.4999E-5
-0.0050000,-0.0030000,-0.067000,-8.7165E-5,3.6229E-6,4.5063E-5
-0.0040000,-0.0030000,-0.067000,-9.0101E-5,2.6369E-6,3.6685E-5
-0.0030000,-0.0030000,-0.067000,-9.1796E-5,2.0418E-6,2.7939E-5
-0.0020000,-0.0030000,-0.067000,-9.3962E-5,1.4376E-6,1.8773E-5
-0.0010000,-0.0030000,-0.067000,-9.6543E-5,4.6971E-7,9.4128E-6
-3.2981E-20,-0.0030000,-0.067000,-9.6032E-5,9.3797E-8,4.2451E-7
0.0010000,-0.0030000,-0.067000,-9.4837E-5,-4.5091E-7,-8.1791E-6
0.0020000,-0.0030000,-0.067000,-9.4132E-5,-1.4811E-6,-1.8659E-5
0.0030000,-0.0030000,-0.067000,-9.2810E-5,-2.2927E-6,-2.8412E-5
0.0040000,-0.0030000,-0.067000,-8.9925E-5,-2.9144E-6,-3.7415E-5
0.0050000,-0.0030000,-0.067000,-8.7395E-5,-3.4110E-6,-4.5557E-5
-0.0050000,-0.0020000,-0.067000,-8.7054E-5,1.6806E-6,4.5160E-5
-0.0040000,-0.0020000,-0.067000,-9.0999E-5,1.6806E-6,3.6969E-5
-0.0030000,-0.0020000,-0.067000,-9.2224E-5,1.2790E-6,2.8262E-5
-0.0020000,-0.0020000,-0.067000,-9.4738E-5,3.3995E-7,1.8936E-5
-0.0010000,-0.0020000,-0.067000,-9.6465E-5,4.1761E-7,9.3376E-6
-7.0727E-20,-0.0020000,-0.067000,-9.6332E-5,1.2224E-7,1.4223E-7
0.0010000,-0.0020000,-0.067000,-9.6100E-5,-1.3195E-7,-8.8748E-6
0.0020000,-0.0020000,-0.067000,-9.4613E-5,-1.2184E-6,-1.8769E-5
0.0030000,-0.0020000,-0.067000,-9.3472E-5,-1.5239E-6,-2.8591E-5
0.0040000,-0.0020000,-0.067000,-9.0393E-5,-2.1973E-6,-3.7431E-5
0.0050000,-0.0020000,-0.067000,-8.7585E-5,-2.3214E-6,-4.5847E-5
-0.0050000,-0.0010000,-0.067000,-8.7900E-5,1.1914E-6,4.5977E-5
-0.0040000,-0.0010000,-0.067000,-9.0757E-5,2.0966E-6,3.7024E-5
-0.0030000,-0.0010000,-0.067000,-9.3275E-5,1.7034E-6,2.6371E-5
-0.0020000,-0.0010000,-0.067000,-9.4943E-5,1.1104E-6,1.7718E-5
-0.0010000,-0.0010000,-0.067000,-9.6612E-5,5.1749E-7,9.0643E-6
-4.6587E-19,-0.0010000,-0.067000,-9.6338E-5,-4.0031E-7,5.3938E-7
0.0010000,-0.0010000,-0.067000,-9.6232E-5,-8.8954E-8,-9.1505E-6
0.0020000,-0.0010000,-0.067000,-9.5493E-5,-9.9116E-7,-1.8548E-5
0.0030000,-0.0010000,-0.067000,-9.3975E-5,-6.2058E-7,-2.8300E-5
0.0040000,-0.0010000,-0.067000,-9.0806E-5,-8.8807E-7,-3.7319E-5
0.0050000,-0.0010000,-0.067000,-8.7424E-5,-1.0369E-6,-4.6122E-5
-0.0050000,-1.0842E-19,-0.067000,-8.7253E-5,5.4890E-7,4.5270E-5
-0.0040000,-5.4210E-19,-0.067000,-9.1547E-5,5.2729E-8,3.6607E-5
-0.0030000,6.8610E-20,-0.067000,-9.3481E-5,8.9089E-8,2.7801E-5
-0.0020000,1.4400E-19,-0.067000,-9.5488E-5,8.3855E-8,1.8992E-5
-0.0010000,1.9741E-19,-0.067000,-9.6332E-5,-2.3775E-6,8.6316E-6
-4.0658E-19,6.9436E-19,-0.067000,-9.7763E-5,2.4104E-7,4.6098E-7
0.0010000,2.1684E-19,-0.067000,-9.7213E-5,6.9840E-8,-9.5341E-6
0.0020000,1.6263E-19,-0.067000,-9.5057E-5,-3.4473E-7,-1.8111E-5
0.0030000,1.6263E-19,-0.067000,-9.3756E-5,9.1575E-8,-2.8033E-5
0.0040000,1.0842E-19,-0.067000,-9.1073E-5,-1.2862E-8,-3.7369E-5
0.0050000,1.0842E-19,-0.067000,-8.7972E-5,-5.3573E-8,-4.5786E-5
-0.0050000,0.0010000,-0.067000,-8.7688E-5,-1.1281E-6,4.5045E-5
-0.0040000,0.0010000,-0.067000,-9.1254E-5,-8.3466E-7,3.6721E-5
-0.0030000,0.0010000,-0.067000,-9.3486E-5,-7.9823E-7,2.7982E-5
-0.0020000,0.0010000,-0.067000,-9.4867E-5,9.3900E-8,1.8824E-5
-0.0010000,0.0010000,-0.067000,-9.7125E-5,-8.1928E-7,9.4030E-6
-1.7618E-19,0.0010000,-0.067000,-9.6148E-5,2.3601E-7,4.7889E-7
0.0010000,0.0010000,-0.067000,-9.7067E-5,1.7762E-7,-9.8191E-6
0.0020000,0.0010000,-0.067000,-9.5166E-5,6.1485E-7,-1.8428E-5
0.0030000,0.0010000,-0.067000,-9.3320E-5,7.3801E-7,-2.7596E-5
0.0040000,0.0010000,-0.067000,-9.0881E-5,1.1265E-6,-3.7041E-5
0.0050000,0.0010000,-0.067000,-8.7859E-5,1.0838E-6,-4.5837E-5
-0.0050000,0.0020000,-0.067000,-8.7328E-5,-2.2793E-6,4.5844E-5
-0.0040000,0.0020000,-0.067000,-8.9445E-5,-2.0658E-6,3.6433E-5
-0.0030000,0.0020000,-0.067000,-9.2926E-5,-6.5469E-7,2.7936E-5
-0.0020000,0.0020000,-0.067000,-9.5016E-5,-6.3516E-7,1.8514E-5
-0.0010000,0.0020000,-0.067000,-9.6278E-5,-4.0282E-7,8.7839E-6
-1.0419E-19,0.0020000,-0.067000,-9.6840E-5,-2.6712E-7,-3.1278E-7
0.0010000,0.0020000,-0.067000,-9.5640E-5,2.1445E-7,-9.5059E-6
0.0020000,0.0020000,-0.067000,-9.4728E-5,9.7652E-7,-1.8485E-5
0.0030000,0.0020000,-0.067000,-9.3025E-5,1.3860E-6,-2.7564E-5
0.0040000,0.0020000,-0.067000,-9.1578E-5,2.0483E-6,-3.7398E-5
0.0050000,0.0020000,-0.067000,-8.6937E-5,2.0473E-6,-4.6214E-5
-0.0050000,0.0030000,-0.067000,-8.6735E-5,-3.7506E-6,4.4902E-5
-0.0040000,0.0030000,-0.067000,-9.0108E-5,-2.9216E-6,3.6924E-5
-0.0030000,0.0030000,-0.067000,-9.1971E-5,-2.2700E-6,2.7763E-5
-0.0020000,0.0030000,-0.067000,-9.4479E-5,-1.4785E-6,1.8263E-5
-0.0010000,0.0030000,-0.067000,-9.6165E-5,-3.6220E-7,8.8962E-6
-3.8349E-19,0.0030000,-0.067000,-9.6252E-5,-1.9165E-7,-2.5211E-7
0.0010000,0.0030000,-0.067000,-9.4967E-5,5.6300E-7,-9.6819E-6
0.0020000,0.0030000,-0.067000,-9.4291E-5,1.3382E-6,-1.8542E-5
0.0030000,0.0030000,-0.067000,-9.2262E-5,2.1321E-6,-2.7519E-5
0.0040000,0.0030000,-0.067000,-9.0826E-5,2.8831E-6,-3.6820E-5
0.0050000,0.0030000,-0.067000,-8.6847E-5,3.0340E-6,-4.5748E-5
-0.0050000,0.0040000,-0.067000,-8.5897E-5,-4.7256E-6,4.4452E-5
-0.0040000,0.0040000,-0.067000,-8.9069E-5,-3.8343E-6,3.6394E-5
-0.0030000,0.0040000,-0.067000,-9.1180E-5,-3.0468E-6,2.7767E-5
-0.0020000,0.0040000,-0.067000,-9.3496E-5,-2.1500E-6,1.8339E-5
-0.0010000,0.0040000,-0.067000,-9.5028E-5,-8.2805E-7,9.2397E-6
-4.2733E-19,0.0040000,-0.067000,-9.5653E-5,2.5503E-7,-8.1863E-8
0.0010000,0.0040000,-0.067000,-9.4082E-5,4.7222E-7,-9.9676E-6
0.0020000,0.0040000,-0.067000,-9.3573E-5,1.9439E-6,-1.8711E-5
0.0030000,0.0040000,-0.067000,-9.1521E-5,2.5873E-6,-2.7126E-5
0.0040000,0.0040000,-0.067000,-8.9688E-5,4.1175E-6,-3.6418E-5
0.0050000,0.0040000,-0.067000,-8.6191E-5,4.6592E-6,-4.5055E-5
-0.0050000,0.0050000,-0.067000,-8.5060E-5,-5.7007E-6,4.4001E-5
-0.0040000,0.0050000,-0.067000,-8.8029E-5,-4.7470E-6,3.5863E-5
-0.0030000,0.0050000,-0.067000,-9.0408E-5,-2.8450E-6,2.7090E-5
-0.0020000,0.0050000,-0.067000,-9.2213E-5,-2.5388E-6,1.8662E-5
-0.0010000,0.0050000,-0.067000,-9.3975E-5,-1.4170E-6,9.3333E-6
-1.0842E-19,0.0050000,-0.067000,-9.4031E-5,-3.0823E-8,-1.0120E-7
0.0010000,0.0050000,-0.067000,-9.2721E-5,1.6823E-6,-9.4214E-6
0.0020000,0.0050000,-0.067000,-9.2349E-5,2.3622E-6,-1.8544E-5
0.0030000,0.0050000,-0.067000,-9.0303E-5,3.5471E-6,-2.6828E-5
0.0040000,0.0050000,-0.067000,-8.8514E-5,4.7683E-6,-3.5821E-5
0.0050000,0.0050000,-0.067000,-8.5136E-5,5.8246E-6,-4.4461E-5
-0.0050000,-0.0050000,-0.066000,-9.3398E-5,6.4624E-6,4.9489E-5
-0.0040000,-0.0050000,-0.066000,-9.7344E-5,5.2002E-6,3.9779E-5
-0.0030000,-0.0050000,-0.066000,-1.0004E-4,4.3310E-6,2.9459E-5
-0.0020000,-0.0050000,-0.066000,-1.0251E-4,2.7361E-6,2.0981E-5
-0.0010000,-0.0050000,-0.066000,-1.0290E-4,1.5277E-6,9.8048E-6
-2.1684E-19,-0.0050000,-0.066000,-1.0350E-4,-3.9152E-7,3.4772E-7
0.0010000,-0.0050000,-0.066000,-1.0226E-4,-8.3573E-7,-9.4371E-6
0.0020000,-0.0050000,-0.066000,-1.0207E-4,-2.5341E-6,-2.0256E-5
0.0030000,-0.0050000,-0.066000,-9.9846E-5,-4.0618E-6,-2.9987E-5
0.0040000,-0.0050000,-0.066000,-9.7110E-5,-5.2836E-6,-3.9914E-5
0.0050000,-0.0050000,-0.066000,-9.3805E-5,-6.4304E-6,-4.9209E-5
-0.0050000,-0.0040000,-0.066000,-9.4744E-5,5.1558E-6,4.9981E-5
-0.0040000,-0.0040000,-0.066000,-9.8218E-5,3.9974E-6,4.0261E-5
-0.0030000,-0.0040000,-0.066000,-1.0148E-4,2.9026E-6,3.0340E-5
-0.0020000,-0.0040000,-0.066000,-1.0277E-4,2.2772E-6,1.9371E-5
-0.0010000,-0.0040000,-0.066000,-1.0482E-4,1.3884E-6,9.8571E-6
-5.4210E-20,-0.0040000,-0.066000,-1.0413E-4,5.3551E-7,7.2451E-8
0.0010000,-0.0040000,-0.066000,-1.0429E-4,-9.6763E-7,-1.0124E-5
0.0020000,-0.0040000,-0.066000,-1.0358E-4,-1.9978E-6,-2.0604E-5
0.0030000,-0.0040000,-0.066000,-1.0137E-4,-3.5614E-6,-3.0571E-5
0.0040000,-0.0040000,-0.066000,-9.8174E-5,-4.5588E-6,-4.0398E-5
0.0050000,-0.0040000,-0.066000,-9.4612E-5,-5.3231E-6,-4.9674E-5
-0.0050000,-0.0030000,-0.066000,-9.6053E-5,4.1867E-6,5.0672E-5
-0.0040000,-0.0030000,-0.066000,-9.9313E-5,3.0918E-6,4.0750E-5
-0.0030000,-0.0030000,-0.066000,-1.0188E-4,2.1578E-6,3.0501E-5
-0.0020000,-0.0030000,-0.066000,-1.0346E-4,1.4345E-6,1.9368E-5
-0.0010000,-0.0030000,-0.066000,-1.0614E-4,3.9449E-7,9.9811E-6
0.0000,-0.0030000,-0.066000,-1.0517E-4,8.7242E-7,6.3864E-7
0.0010000,-0.0030000,-0.066000,-1.0532E-4,-5.9298E-7,-1.0266E-5
0.0020000,-0.0030000,-0.066000,-1.0461E-4,-1.6232E-6,-2.0746E-5
0.0030000,-0.0030000,-0.066000,-1.0268E-4,-2.9431E-6,-3.1175E-5
0.0040000,-0.0030000,-0.066000,-9.8888E-5,-3.6572E-6,-4.1049E-5
0.0050000,-0.0030000,-0.066000,-9.5569E-5,-3.7016E-6,-5.0024E-5
-0.0050000,-0.0020000,-0.066000,-9.5840E-5,1.7889E-6,5.0839E-5
-0.0040000,-0.0020000,-0.066000,-9.9726E-5,1.3527E-6,4.0510E-5
-0.0030000,-0.0020000,-0.066000,-1.0265E-4,1.3032E-6,3.0627E-5
-0.0020000,-0.0020000,-0.066000,-1.0434E-4,2.6472E-7,1.9504E-5
-0.0010000,-0.0020000,-0.066000,-1.0606E-4,3.4238E-7,9.9059E-6
-1.5967E-19,-0.0020000,-0.066000,-1.0485E-4,-1.6004E-7,6.8977E-7
0.0010000,-0.0020000,-0.066000,-1.0612E-4,-4.0768E-7,-1.0748E-5
0.0020000,-0.0020000,-0.066000,-1.0492E-4,-1.1949E-6,-2.0806E-5
0.0030000,-0.0020000,-0.066000,-1.0324E-4,-1.4607E-6,-3.1125E-5
0.0040000,-0.0020000,-0.066000,-9.9244E-5,-1.7368E-6,-4.0841E-5
0.0050000,-0.0020000,-0.066000,-9.6310E-5,-2.5436E-6,-5.0350E-5
-0.0050000,-0.0010000,-0.066000,-9.7026E-5,1.9879E-6,5.0435E-5
-0.0040000,-0.0010000,-0.066000,-9.9336E-5,1.7726E-6,4.1983E-5
-0.0030000,-0.0010000,-0.066000,-1.0358E-4,5.4036E-7,3.1122E-5
